#{"t_start": 1757804866.1245933, "env_id": "None"}
r,l,t
-391.344986,24,1429.298682
-14383.118267,24,1429.730631
-284.378561,24,1430.137688
-22979.445435,24,1430.554288
-43529.349024,24,1430.9798
-178683.47089,24,1431.399987
-11145.288197,24,1431.808816
-220244.305908,24,1433.03082
-196.367211,24,1433.413692
-20653.717934,24,1433.829542
-313823.476082,24,1434.244255
-149819.861252,24,1434.638625
-5618.597286,24,1435.052614
-106536.528336,24,1435.478235
-70540.922577,24,1435.87512
-35528.642193,24,1436.285041
-637.9487,24,1436.704915
-38480.177963,24,1437.100653
-232411.800293,24,1437.490734
-59811.111206,24,1437.921885
-306923.061946,24,1438.339892
171.044837,24,1438.736506
-227914.703172,24,1439.157545
-42707.271164,24,1439.602638
-13690.471928,24,1440.023223
-45293.602827,24,1440.44095
-34944.078929,24,1440.85221
-10280.666578,24,1441.280591
-85453.161011,24,1441.693106
-111408.561049,24,1442.131892
-8558.217072,24,1442.548435
-16745.697762,24,1442.964147
-39762.027279,24,1443.371552
-22913.381871,24,1443.845426
-50884.59071,24,1444.276006
-67253.68171,24,1444.693467
-5213.298208,24,1445.136581
-38507.06605,24,1445.589711
-744.828808,24,1445.996459
-153.371215,24,1446.416027
-688.641977,24,1446.816844
-22134.044365,24,1447.23844
-24591.921051,24,1447.661608
-52494.315289,24,1448.134275
-1262.493823,24,1448.526815
-720.80106,24,1448.968145
-24446.626601,24,1449.373276
-211752.020142,24,1449.776762
-57441.005887,24,1450.200219
-22330.844891,24,1450.635121
-319.962538,24,1451.064034
-658.31002,24,1451.490627
-47484.01224,24,1451.865125
-32273.881729,24,1452.278465
-8332.154443,24,1452.681515
-33510.461441,24,1453.11876
-48401.507477,24,1453.527608
-27113.810492,24,1453.924728
-21026.285431,24,1454.34012
-34121.993438,24,1454.759834
-708.243547,24,1455.145865
-21636.115328,24,1455.544206
-49677.975601,24,1455.943856
-22208.252052,24,1456.350476
-14695.373335,24,1456.76072
-56358.904282,24,1457.176099
-8392.340821,24,1457.623354
-658.001981,24,1458.047303
-15844.473719,24,1458.449806
-59148.675315,24,1458.868645
-4813.06003,24,1459.248398
-10330.226497,24,1459.675381
-30229.659355,24,1460.045778
-665.051489,24,1460.446643
-17101.558515,24,1460.841633
-52545.071967,24,1461.248478
-21763.242641,24,1461.634743
-519.081556,24,1462.055089
-21614.552338,24,1462.457493
-238.488203,24,1462.89987
-732.847485,24,1463.293364
-32908.890663,24,1463.731867
-21827.926575,24,1464.144116
-15472.493546,24,1464.556861
-4285.548458,24,1464.971406
-622.473264,24,1465.425266
-27105.002892,24,1465.838584
-740.842566,24,1466.222134
-3459.205813,24,1466.614877
584.757023,24,1467.032434
171.904466,24,1467.447112
764.100522,24,1467.855429
-1025.21318,24,1468.255337
-704.226654,24,1468.67471
-23337.512167,24,1469.089691
-18222.791586,24,1469.49226
-23343.786541,24,1469.87248
-55458.761425,24,1470.287158
-723.831158,24,1470.713686
-629.055242,24,1471.110596
-700.968565,24,1471.532668
-712.408915,24,1471.954843
-19742.886539,24,1472.346353
-8338.581696,24,1472.772578
-43709.397995,24,1473.16543
-52332.890045,24,1473.555822
-19222.469357,24,1473.956897
-54929.14831,24,1474.401646
-656.726526,24,1474.808686
-246.430183,24,1475.23589
-688.463255,24,1475.667368
-678.592328,24,1476.089396
-447.599297,24,1476.496855
-19945.806786,24,1476.937287
-73721.16605,24,1477.348223
-32779.756798,24,1477.759729
-16497.961342,24,1478.14184
-772.855427,24,1478.587321
-665.336854,24,1479.008111
-76098.068371,24,1479.443339
-91697.590279,24,1479.86703
392.277739,24,1480.286202
-702.853489,24,1480.713812
-17103.206753,24,1481.141375
-760.849228,24,1481.504817
-764.854599,24,1481.887639
-45583.088181,24,1482.311023
-267.764123,24,1482.71391
-1582.825838,24,1483.110866
-458.197607,24,1483.501114
-6715.62421,24,1483.960636
-644.568012,24,1484.387418
-5385.079071,24,1484.776613
-2632.184907,24,1485.196839
-48016.287854,24,1485.593551
-83956.559039,24,1485.958232
-604.979004,24,1486.358984
-726.125805,24,1486.803175
-55545.00181,24,1487.212569
-696.560909,24,1487.615839
-13882.36507,24,1488.021234
397.227167,24,1488.441662
-14517.802482,24,1488.851687
-10226.405821,24,1489.245866
-764.854244,24,1489.671278
-14825.462936,24,1490.113897
-744.794796,24,1490.518589
-6134.217472,24,1490.920044
-23385.192684,24,1491.318606
-502.56798,24,1491.735621
-16744.012435,24,1492.13195
-732.699682,24,1492.590911
-9153.409474,24,1493.046911
-62175.94078,24,1493.456605
-44803.11474,24,1493.895386
-63563.501419,24,1494.327444
-720.759827,24,1494.753808
-70199.36607,24,1495.164992
-995.195573,24,1495.598052
-15392.450705,24,1496.023144
-41752.878563,24,1496.435021
-11441.074327,24,1496.84737
-696.45736,24,1497.255998
-57350.106964,24,1497.649343
-6394.343818,24,1498.046645
-43804.593287,24,1498.470437
-608.22887,24,1498.849539
-22458.566483,24,1499.274289
-19491.186784,24,1499.693022
-26798.040696,24,1500.128395
-28054.90738,24,1500.558842
-12512.807096,24,1500.99386
-24978.562421,24,1501.415976
-21636.043473,24,1501.88015
-879.275455,24,1502.317818
-18865.208677,24,1502.734365
-772.855545,24,1503.143777
-39054.852084,24,1503.60588
-21346.364973,24,1504.007574
-124.939138,24,1504.446136
-13516.835646,24,1504.860975
-649.92909,24,1505.304829
-21497.427052,24,1505.715677
-31201.642996,24,1506.121151
-24538.769577,24,1506.552105
-724.263988,24,1506.937107
-731.661467,24,1507.374848
-43551.47086,24,1507.789136
-27359.50368,24,1508.212785
-15037.292184,24,1508.655995
-175937.057549,24,1509.056902
-704.250282,24,1509.468786
-9068.538967,24,1509.882821
-26265.848778,24,1510.320607
-47051.525299,24,1510.738722
-25317.911379,24,1511.177881
-728.692181,24,1511.593073
-5898.618918,24,1512.030227
-35111.361863,24,1512.47833
-23205.439804,24,1512.891971
-59220.004715,24,1513.28857
-992.749002,24,1513.704366
163.763573,24,1514.125692
-37196.738392,24,1514.554717
-31260.11985,24,1514.957568
-708.799219,24,1515.381574
-679.130726,24,1515.784095
-710.388231,24,1516.203749
-29020.845072,24,1516.6432
-13393.442375,24,1517.089572
-28860.966202,24,1517.522078
-179466.483627,24,1517.922937
-254.717352,24,1518.334376
-16162.126236,24,1518.765196
-2167.510486,24,1519.18185
-34808.529598,24,1520.387435
-266.857563,24,1520.777301
-35007.235245,24,1521.180908
-7809.974253,24,1521.603111
-34911.012807,24,1522.009179
-474.554609,24,1522.434031
-16850.363235,24,1522.865891
-13326.412258,24,1523.303337
-23140.534447,24,1523.719863
-519.870316,24,1524.152049
-683.5361,24,1524.559571
-149032.756104,24,1524.969106
-551.216102,24,1525.362757
-44608.41304,24,1525.775923
-601.405283,24,1526.209709
-121965.895775,24,1526.619258
-73225.054974,24,1527.044024
-65974.954346,24,1527.453799
-49908.733536,24,1527.870161
-56971.472069,24,1528.278441
-313.529623,24,1528.674826
-20568.358433,24,1529.07428
-4.951019,24,1529.521975
-11966.169016,24,1529.918059
-571.09456,24,1530.333005
-693.115368,24,1530.73845
-201706.201996,24,1531.12386
-2301.515525,24,1531.53088
-7756.290349,24,1531.91141
-579.878365,24,1532.310188
-17221.972122,24,1532.750759
-18277.489371,24,1533.161277
-13131.749191,24,1533.573338
-16152.202248,24,1534.002761
-3005.591748,24,1534.438829
-696.354397,24,1534.834022
-49189.916956,24,1535.278864
838.839981,24,1535.681634
-18022.934402,24,1536.11279
-680.290464,24,1536.521945
-35898.444908,24,1536.947831
-27873.636049,24,1537.379112
-117236.610069,24,1537.819457
-74615.351666,24,1538.226826
-19982.770626,24,1538.640512
-30334.159027,24,1539.113351
-732.674147,24,1539.52245
-17925.055316,24,1539.922554
-33762.821053,24,1540.312075
-69046.743744,24,1540.729407
-544.58309,24,1541.132182
-6415.869366,24,1541.566272
-600.332511,24,1541.978776
-39261.195347,24,1542.373133
-26702.155179,24,1542.791509
-776.855663,24,1543.193857
157.320377,24,1543.678495
-26493.8693,24,1544.073228
-38256.649427,24,1544.490964
-8217.133345,24,1544.897271
-1922.384971,24,1545.304806
-65712.718555,24,1545.704354
-6611.619146,24,1546.127642
-609.759746,24,1546.560418
-806.292377,24,1546.975322
-279.86799,24,1547.366944
-6140.462213,24,1547.777499
-15895.458149,24,1548.184755
-768.854599,24,1548.604114
-41816.11652,24,1548.988037
-25758.641904,24,1549.41308
-24444.82595,24,1549.822179
130.517498,24,1550.223655
-8634.334152,24,1550.624949
-11558.429415,24,1551.055688
-776.855663,24,1551.450823
-10982.758137,24,1551.829292
-728.3463,24,1552.238117
-6892.053489,24,1552.659534
-611.740782,24,1553.059267
-15129.010331,24,1553.517162
-102.091653,24,1553.944398
-24061.402618,24,1554.342839
-768.855427,24,1554.757642
-17539.026245,24,1555.172129
-748.7012,24,1555.553215
-8603.95889,24,1555.960235
-59256.132303,24,1556.351078
-59537.692175,24,1556.776245
-4477.01644,24,1557.203554
-76.115998,24,1557.631494
-5509.686287,24,1558.029046
-162.124963,24,1558.424152
-11808.713773,24,1558.846705
-82144.159271,24,1559.266822
-16925.390711,24,1559.684827
-756.838163,24,1560.108885
-339.515038,24,1560.524562
-4540.045393,24,1560.942137
-26762.291677,24,1561.382655
-66099.439084,24,1561.778765
-1464.172247,24,1562.193364
-748.792219,24,1562.593606
-13780.098166,24,1563.036407
-740.002476,24,1563.579446
-110949.627742,24,1563.994354
-19670.18042,24,1564.448026
-590.512128,24,1564.857108
-764.854836,24,1565.2902
-5619.849491,24,1565.714838
-14890.340233,24,1566.141038
-697.960074,24,1566.59608
-9038.063471,24,1566.984966
-6570.750237,24,1567.377448
-41744.887825,24,1567.812232
-129.211659,24,1568.249754
-3080.868078,24,1568.653517
-16155.738093,24,1569.076691
-11308.803781,24,1569.505026
-707.891592,24,1569.928723
-8207.095823,24,1570.384447
-243.510065,24,1570.812592
-45027.470049,24,1571.229178
-15324.218213,24,1571.660659
-8912.134411,24,1572.091126
-48558.240322,24,1572.521915
-1647.554786,24,1572.96279
-4947.822932,24,1573.365942
-4362.551739,24,1573.811245
-22912.194955,24,1574.23742
-723.665934,24,1574.660201
-672.217945,24,1575.088491
-760.299099,24,1575.494529
-2188.981586,24,1575.903036
-4849.084585,24,1576.306727
-710.670528,24,1576.726088
-5911.862372,24,1577.119017
-713.168637,24,1577.542049
-1631.672316,24,1577.960543
-34012.847345,24,1578.392645
-758.819179,24,1578.774456
-716.41057,24,1579.189751
-566.338971,24,1579.610375
-4279.193288,24,1580.025932
-693.18116,24,1580.435078
-4791.178497,24,1580.824489
-5770.01536,24,1581.239399
-6959.732971,24,1581.648249
-63.942393,24,1582.039444
408.550577,24,1582.454518
-283.256155,24,1582.889683
-648.517612,24,1583.311501
-792.685206,24,1583.7584
-619.534222,24,1584.185124
-25462.800995,24,1584.598486
-8471.532991,24,1585.017265
-724.340855,24,1585.442027
-15585.193333,24,1585.858789
-10372.665714,24,1586.291997
-11678.780066,24,1586.695865
-1398.499586,24,1587.093265
-47016.24697,24,1587.474211
-186.254496,24,1587.901921
-6598.862669,24,1588.297983
-761.255667,24,1588.69391
-760.666538,24,1589.084333
-13512.032139,24,1589.503698
-776.855663,24,1589.934745
-17507.377548,24,1590.371064
-544.856184,24,1590.809411
-752.793905,24,1591.196962
-395.585936,24,1591.598263
-748.794363,24,1591.977815
-1959.876056,24,1592.383127
-17197.524107,24,1592.906476
-760.854244,24,1593.484271
-8580.073295,24,1593.991239
-15916.888896,24,1594.455734
-27439.885076,24,1594.92944
-12400.380356,24,1595.401212
-15419.503485,24,1595.822392
-240.10055,24,1596.266636
-7236.230886,24,1596.762431
-720.170353,24,1597.218742
-31414.58717,24,1597.644729
-65747.295581,24,1598.056837
-664.118882,24,1598.486937
-386.437407,24,1598.868735
-725.398869,24,1599.280283
-350.131891,24,1599.69168
-28184.273937,24,1600.112276
-67272.467743,24,1600.531542
-18172.370058,24,1600.96653
-10092.827974,24,1601.351624
-720.690784,24,1601.74958
-1050.015768,24,1602.166793
-14529.516438,24,1602.58537
-59488.926723,24,1603.062586
-35562.774445,24,1603.547134
-39359.057493,24,1603.971686
-638.694258,24,1604.39249
-37539.79914,24,1604.781578
-768.855309,24,1605.21208
-81.207291,24,1605.658364
-752.634085,24,1606.079999
-7331.817053,24,1606.507342
-740.996698,24,1606.922764
-552.730723,24,1607.316126
